ID,Response
51075,0.0001112216906003462
51076,0.016541909402244037
51077,0.0061593790629624195
51078,0.013265793658590205
51079,0.04143383761110055
51080,0.010732760258043999
51081,0.19913284976308776
51082,0.057037638793194304
51083,0.022823653853285338
51084,0.0009755601968999149
51085,0.05368884717433434
51086,0.24853933605502368
51087,0.007314078769419781
51088,8.122633015596368e-05
51089,0.4063965660328451
51090,0.10787127705861549
51091,0.15948607127445394
51092,0.002378465228527617
51093,0.02656379585959916
51094,0.18163742057788093
51095,0.0002908114333881727
51096,0.9851677491849836
51097,0.00013729168980041145
51098,0.18677217135166801
51099,0.9709062855691117
51100,0.19799580905345862
51101,0.02024581361940647
51102,0.4568928648269037
51103,0.14187105140604442
51104,1.2933584892817821e-05
51105,0.04403270400139596
51106,0.0002069468037842661
51107,0.021577954397068454
51108,0.002147403661330055
51109,0.9490250838642865
51110,0.08365704534339288
51111,0.012146764026353568
51112,0.06325158174479124
51113,0.6772176577605447
51114,0.0005820906284333258
51115,0.08416781217713591
51116,0.013142143127399532
51117,0.04922527020399325
51118,0.0005050370179735573
51119,0.4325883692648565
51120,0.8574434703156567
51121,1.650439563900958e-05
51122,0.012568507054873262
51123,0.09684333359058338
51124,0.014779604136913971
51125,0.06233956262327942
51126,0.13967993334635
51127,0.13220364953975622
51128,0.0716904513375518
51129,0.0002118033544766682
51130,0.034003087437184665
51131,0.09261571323404912
51132,0.009571426477292727
51133,0.4138890772441306
51134,0.08267703280324853
51135,0.07936499664559234
51136,0.8674997063645655
51137,0.03699536303161366
51138,0.8770333055043824
51139,0.9094278236788355
51140,0.00010448688403552657
51141,0.04622693461529205
51142,0.9981794215820314
51143,0.0008203136722775213
51144,0.296362962461192
51145,0.004583126609454098
51146,0.4777861720657404
51147,0.00021413491579365016
51148,0.02216831422710165
51149,0.04065968067442229
51150,0.675466840414909
51151,0.05617891343227022
51152,0.08417343020105679
51153,0.18058757093246172
51154,0.24574189865729135
51155,0.053848916816508136
51156,0.0076121452091191975
51157,0.0070300173501358035
51158,0.005054028109444222
51159,0.8478307308122325
51160,0.10382076955189418
51161,0.120821065213208
51162,0.43386464327163443
51163,0.5155582746285683
51164,0.07115687889659701
51165,0.9233088825244533
51166,0.005027798440372571
51167,0.8369263833108078
51168,0.8943731354326893
51169,0.0006994490982097243
51170,0.9061808535028837
51171,0.008363404250770487
51172,0.22867970662718
51173,0.0012399272080866035
51174,0.0026584373037935372
51175,0.07256257511231742
51176,0.006540490507877231
51177,0.638142391886507
51178,0.029281348704290514
51179,0.43471389452190196
51180,0.04369079114332521
51181,0.05234116530578551
51182,0.9526232509052384
51183,0.31888364584953977
51184,0.8230440476179832
51185,0.006111689448266792
51186,0.21001356090239676
51187,0.0273784360476436
51188,0.005977277109870796
51189,0.004753755603251137
51190,0.032128614228830954
51191,0.06599315197798857
51192,0.016960360465549933
51193,0.024066940618064754
51194,0.9523620634930154
51195,0.20231592308160185
51196,0.8172725936254426
51197,0.04289718860782246
51198,0.7273832257495877
51199,0.05624660917147245
51200,0.8557344225135662
51201,0.03165735931544256
51202,0.5510663926424454
51203,0.7932055698774633
51204,0.7394936802968299
51205,0.27746705642695696
51206,0.0006174155984431333
51207,0.0225985635495772
51208,0.07104908120279116
51209,0.25063905308010487
51210,7.317499143592338e-05
51211,0.4312132108945428
51212,0.014449633402199033
51213,0.18652398211759733
51214,0.11162904157297461
51215,0.0002859556061428955
51216,0.05484810200393219
51217,0.017134522848619743
51218,0.002054148000014262
51219,0.008433941808020073
51220,0.005542927297138051
51221,0.08867624993923898
51222,0.48911440852639043
51223,0.0005075370130779873
51224,0.28416330053638517
51225,0.012374991560599824
51226,0.019237289501960773
51227,0.13310191328441287
51228,0.0018510865337544918
51229,0.002924676296708548
51230,0.1261580957639978
51231,0.04137171779734602
51232,0.00100455027007175
51233,0.003524618543112353
51234,0.015090736510607147
51235,0.05719246551827138
51236,0.0031476216134636676
51237,0.045027889995126434
51238,0.00019594733513695817
51239,0.25061477262183646
51240,0.09755886432802216
51241,0.3508814870432718
51242,0.2343433123084811
51243,0.008135101150339908
51244,0.14673128257952392
51245,0.9196816757980778
51246,0.027669107475500953
51247,0.24544430006187234
51248,0.06738256588014817
51249,0.00012574658085037722
51250,0.06952092516663295
51251,0.11092535375046811
51252,0.01587291051590531
51253,0.00012679109043250053
51254,0.11227297871334259
51255,0.02325205662693925
51256,0.017996494089637563
51257,0.7908340419275068
51258,0.001506102855174653
51259,5.1383085311960796e-05
51260,0.01575897440183696
51261,0.11527264604102003
51262,0.0069275906789526675
51263,0.0008749335578680866
51264,0.07137310913327613
51265,0.0003880008392339466
51266,0.15669181507436378
51267,0.006970176245533443
51268,0.06000823972523238
51269,0.009294173549354598
51270,0.007728495665732372
51271,0.32225667976524586
51272,0.046823369754929636
51273,0.006290812733663131
51274,0.01512654977163664
51275,0.029888540146662163
51276,0.3074975301273982
51277,0.3788008960839379
51278,0.1909021856446336
51279,0.14666798022887756
51280,0.10769276880484242
51281,0.0019027673576495323
51282,0.24180687734997888
51283,1.2988458959793869e-05
51284,0.008899405393613393
51285,2.6225067834606087e-05
51286,0.08811421581812323
51287,0.09780987780548149
51288,0.028797578613824815
51289,0.04363509955048325
51290,0.011050593438405094
51291,7.568985605554733e-05
51292,0.00037130977950471604
51293,0.021753666455773084
51294,0.021932889551880663
51295,0.1797805345892214
51296,0.5582288964144315
51297,0.0001806357699076094
51298,0.01401298464047606
51299,2.1997709060508675e-05
51300,0.018235138432531425
51301,0.0015960938010844078
51302,0.023156543962656952
51303,0.023363837441441666
51304,0.05054433512575065
51305,0.34543409366359
51306,0.6530661945410716
51307,0.008969474919160154
51308,0.07307618776279558
51309,0.03178376649473991
51310,0.0050990168321109215
51311,0.09511864041851112
51312,0.005142917315674774
51313,0.09645182492839777
51314,0.07247733361168619
51315,0.11876408099216579
51316,0.00396874632875618
51317,0.1655693964851877
51318,0.06753276655905505
51319,0.06777721933998981
51320,0.7399713348920334
51321,0.007194932801776228
51322,0.46166221542372116
51323,0.010070373298499566
51324,0.08691250572559213
51325,0.04657993585843887
51326,0.06210951380173812
51327,0.0023225552478833076
51328,0.16552715284253075
51329,0.7869185401283654
51330,0.29781977329932996
51331,0.4233427993442627
51332,0.05436500783019949
51333,0.27426667505486585
51334,0.006528803857134503
51335,0.8723990650778478
51336,0.47009102612227827
51337,0.040965218760642026
51338,0.006000482070340008
51339,0.006241393665653643
51340,0.015327203174347609
51341,0.0019215620170667464
51342,0.004375083683708127
51343,0.007490518032509687
51344,0.015522282315848646
51345,0.0012593495823717065
51346,0.34646675453101383
51347,0.013505094067040759
51348,0.008536641259978025
51349,0.04164374878287206
51350,0.04876658957019426
51351,2.27372730512702e-05
51352,0.07592296652418838
51353,0.010061069739358438
51354,0.0030804558947136267
51355,0.6686270797968464
51356,0.003954526702695514
51357,0.10661114844822049
51358,0.0017165850374211945
51359,0.34814297126530963
51360,0.006486246333024102
51361,0.7516944702084565
51362,0.0684121878004199
51363,0.007257872569926403
51364,0.7865852018373863
51365,0.5166322475308729
51366,0.23408161660685156
51367,0.04858630106164438
51368,0.2059702401096776
51369,0.01861493283225182
51370,0.25612063610348357
51371,0.013505791594172617
51372,0.0711802074718826
51373,0.0048713096022095425
51374,0.11912173452757603
51375,0.013532899308633262
51376,0.003471709903534911
51377,0.0005491360465223965
51378,0.5619435739865177
51379,0.21022453159267207
51380,0.0912593057588618
51381,3.0324239329267877e-05
51382,0.0013134903458101243
51383,0.016862812409229887
51384,0.025438506182677862
51385,0.11878221963231811
51386,0.023315089740269336
51387,0.49013163378233654
51388,0.006725746939724396
51389,0.6103016951789343
51390,0.12345969282795495
51391,0.022072440724880238
51392,0.004596002391102257
51393,0.007976599386136925
51394,0.15450731351793512
51395,0.012202381547708314
51396,0.021340277282664865
51397,0.09359539728523639
51398,0.004023453429588155
51399,0.029381782823003237
51400,0.06075054648950327
51401,0.0024928010596861534
51402,0.008080207328926593
51403,0.35962109918758584
51404,0.0034469432918124384
51405,0.010917959133370994
51406,0.0010763271112677515
51407,0.2655511678534496
51408,0.001992175119851981
51409,0.0023812667894906134
51410,0.0008413642075444062
51411,0.02304074759777196
51412,0.9660789992370373
51413,0.09386319498275716
51414,0.0451175478669184
51415,0.0145719302888084
51416,0.011538972007624042
51417,0.0008843913936006777
51418,0.0009524366407027839
51419,0.0627965697989631
51420,0.02853615099239097
51421,0.0005170772120634933
51422,0.07185035833087543
51423,0.005819431217919223
51424,0.008376457997684633
51425,0.03501679928545472
51426,0.1471518303905505
51427,0.0222091954323502
51428,0.031719042790097046
51429,0.04841758265890325
51430,0.5194314991576029
51431,0.11814998979056898
51432,0.0017678802271830832
51433,0.0174438842486204
51434,0.007349801211863704
51435,0.0077173825432253875
51436,0.03131082868385746
51437,0.00775640787747151
51438,0.0003225254813011688
51439,0.01655593364831549
51440,0.05186805655227442
51441,0.0025535088979139436
51442,0.02145087913861893
51443,0.7507446920134732
51444,0.7339231014164309
51445,0.22661130408913552
51446,0.0049616377974714574
51447,0.007784536293030889
51448,0.03281624515052101
51449,0.0930965803933652
51450,0.1562048717658867
51451,0.17881946399792936
51452,0.0004950949081450608
51453,0.10255794739676802
51454,0.011165300669288482
51455,2.4370499448413778e-05
51456,0.00041728280924450614
51457,0.05205193951205476
51458,0.10442589682226404
51459,0.030309464457395574
51460,0.032880798043581565
51461,0.018297172927127778
51462,0.04185912754371773
51463,0.4320723208481271
51464,0.0047752296151673665
51465,0.002184114182149642
51466,0.00454487500851681
51467,0.004480044078258804
51468,4.005465525714458e-05
51469,0.0021693628730097957
51470,0.026821409145394264
51471,0.06328024361792199
51472,0.07978078825625413
51473,0.0064774151311356686
51474,0.1507337169324813
51475,0.01980340822527582
51476,0.0015635093320226084
51477,0.02512072497350388
51478,0.0204814244296441
51479,0.20974463712089406
51480,0.0043687727567263725
51481,0.7620597886520032
51482,0.0037227088415700458
51483,0.36100505914368897
51484,0.009504290941001003
51485,0.014468974217408158
51486,0.22232966482049837
51487,0.9847088219180137
51488,0.03579566894115669
51489,0.5958227207700791
51490,0.021093350397814674
51491,0.24951101265043668
51492,0.01630346786627998
51493,0.043288706170877635
51494,0.08127860623197561
51495,0.033189906213380985
51496,0.006330639458509566
51497,0.006702271696098067
51498,0.009329611689478856
51499,0.020263811526716642
51500,0.003307364050645012
51501,0.20048686512952332
51502,0.17024384128169057
51503,0.016641935611680123
51504,0.8117885345865495
51505,0.3779869842888195
51506,0.24201958908295454
51507,0.16508200034794454
51508,0.14075012857304767
51509,0.8492160337092359
51510,0.006659191368694678
51511,0.03052528173892246
51512,0.019109916721672646
51513,0.00031485892485445387
51514,0.31677525302304876
51515,0.03807915992398475
51516,0.007411733993797795
51517,0.004779717805659336
51518,0.0005393257285132247
51519,0.533977764455234
51520,0.20156746653450308
51521,0.10490505124268153
51522,0.6204410234179064
51523,0.020228714869666802
51524,0.8768694309921221
51525,0.007050441503088865
51526,0.2940451012105494
51527,0.020602550182893743
51528,0.9241550173419526
51529,0.8511741351969063
51530,0.01693308338946448
51531,0.002225580029299509
51532,0.04525806551388644
51533,0.07257672074278795
51534,0.14619164582539843
51535,0.005807031614308279
51536,0.06037222968490696
51537,0.13020172705704786
51538,0.19895013828834757
51539,0.012185806968845352
51540,0.00949160325726272
51541,0.036516620829473934
51542,0.8525095051996684
51543,0.026644824966290937
51544,0.010913099052531865
51545,0.9804679806196922
51546,0.0008132630413081978
51547,0.3085997433879041
51548,0.042092503504330886
51549,0.01133616762071665
51550,0.44096627611207506
51551,0.011301325731170398
51552,0.00015956630888381673
51553,0.014060151118229905
51554,0.5851262188887695
51555,0.3560098169788282
51556,0.010043106634502738
51557,0.00011827645964700883
51558,0.2670370385252972
51559,0.046544048482540026
51560,0.1957778330406636
51561,0.02153491789653285
51562,0.002376164808597642
51563,0.0015019826946664674
51564,0.05375245643573457
51565,0.005881229590665818
51566,0.12170826291197798
51567,0.0072975469434555474
51568,0.03496106709594879
51569,0.03667333006774433
51570,0.7777329274451203
51571,0.007143221782115253
51572,0.00039116265696483146
51573,0.004811477963880834
51574,0.06037631957936118
51575,0.6928818241582273
51576,0.006863909019306376
51577,0.14999314629022104
51578,0.01635892083299783
51579,0.02660445342067914
51580,0.0018619396061722534
51581,0.09132420592723052
51582,0.29224368391404776
51583,0.12395183858011584
51584,0.12643717188115522
51585,0.11584981764170521
51586,0.13536119202029576
51587,0.02331364334631381
51588,0.9985435369589081
51589,0.0819106570751491
51590,0.022396905070454904
51591,0.036111604174837726
51592,0.0004746741188206228
51593,0.000550239400284652
51594,0.007190533711615078
51595,0.38522451960511617
51596,0.10804814364297535
51597,0.0026921810593249335
51598,0.12378483454210329
51599,0.02560413444863126
51600,0.0023737032871308183
51601,0.012592866371165998
51602,0.06890414978708216
51603,0.0310619052528301
51604,0.01170290556791966
51605,0.015394044462308626
51606,0.0476459733026333
51607,0.30051071657797607
51608,0.5768748672988653
51609,3.3233104668281514e-05
51610,0.48244068594540485
51611,0.0021829037697574413
51612,0.6905568479850026
51613,0.5346927873517883
51614,0.030012329007031633
51615,0.019093909344820376
51616,0.20670844062661334
51617,0.013819238167601793
51618,0.7959937985037676
51619,0.060355381258918275
51620,0.2790182838373843
51621,0.015341192382711163
51622,0.5392277177271974
51623,0.23365561667415713
51624,0.0019640877563130168
51625,0.0010425689407164993
51626,0.018549473869094554
51627,0.0017898810351120412
51628,0.03304024865476952
51629,0.02351263912821769
51630,0.050972107911090296
51631,0.0008894017402786442
51632,0.011134030384367014
51633,0.002376735202516601
51634,0.24756108320909823
51635,0.1133215302869575
51636,0.5358614418650324
51637,0.047976958602396716
51638,0.0033240929553473085
51639,0.03621366444427531
51640,0.015258270840195834
51641,0.298136538138973
51642,0.11051436720792596
51643,0.09799948836425099
51644,0.2658067987707126
51645,0.014943135560457238
51646,0.010749497273071392
51647,0.021981791871583275
51648,0.0005944374808058893
51649,0.08697668283976802
51650,0.1816777163348386
51651,0.0028122931574364168
51652,0.2780401082769655
51653,0.958868513778931
51654,0.40981809199640673
51655,0.03525345923734191
51656,0.003868984770407224
51657,0.05990566025389402
51658,0.15868995294917354
51659,0.0007420388256999015
51660,0.11437259196261206
51661,0.009818768417055205
51662,0.6045213391116859
51663,0.002191529614351534
51664,0.04185872344023044
51665,0.05822179064255696
51666,0.06653508162352402
51667,0.0019184099467076186
51668,0.000472667814742034
51669,0.4662362885615892
51670,0.0017797908632882003
51671,0.36746377578580963
51672,0.04700155594979532
51673,0.0830489950587756
51674,0.029153224657901385
51675,0.618814902498356
51676,0.08036384523203666
51677,0.00048018442866927627
51678,0.012365668935110978
51679,0.0002739617966821358
51680,0.062364452293032106
51681,0.004851705121872692
51682,0.22619150051823128
51683,0.021137988444862567
51684,0.20192651501313283
51685,0.2893786383808019
51686,0.06322757244670048
51687,0.09593687799824144
51688,0.04202365323200716
51689,0.2601748693709534
51690,0.026561960266534644
51691,0.6636371783670237
51692,0.04149229165964636
51693,0.5577034468136189
51694,0.49560460700963216
51695,0.5786672769701031
51696,0.45443588420023745
51697,0.02529505399401716
51698,0.0053607992788739295
51699,0.01752431758288457
51700,0.032053552629673944
51701,0.07058987971146281
51702,0.01722455225513066
51703,0.03540240383955256
51704,0.0004884530471299083
51705,0.09103248324844322
51706,0.06245317871183534
51707,0.0213384950044291
51708,0.005952951914035461
51709,0.000404670221961243
51710,0.0025967443446729423
51711,0.09226532951345771
51712,0.0040412284014940195
51713,0.03813618569384347
51714,0.17836439510456184
51715,0.025954228009197926
51716,0.02826709701620593
51717,0.026038380188157434
51718,0.01984622013719386
51719,0.16850761017568341
51720,0.3785688615599902
51721,0.5027869436941806
51722,0.011915236675875384
51723,0.0987117347404479
51724,0.038136837497235745
51725,0.01875097241848711
51726,0.0021928313570136436
51727,0.9515823651276861
51728,0.5757488887851641
51729,0.003866212100562839
51730,0.034933028774114215
51731,0.006970117011631405
51732,0.018252911973964565
51733,0.014753876762323407
51734,0.232339568566565
51735,0.032673043653006
51736,0.5762166883911479
51737,0.22693345238536902
51738,0.02550783545477018
51739,0.6033555472662947
51740,0.01478617306123815
51741,0.01134085930973089
51742,0.7460563285228312
51743,0.5894770545493506
51744,0.11806049077307908
51745,0.940322399068178
51746,0.049265238199400374
51747,0.00584554371381362
51748,0.00018329284623036857
51749,0.01293079824165393
51750,0.017471495227928
51751,1.9759769174792684e-05
51752,0.004147059470491883
51753,0.13650805493624243
51754,0.0027554255343044255
51755,0.0005065538957214968
51756,0.5727290956254224
51757,0.013716652442542393
51758,0.0009641426933716393
51759,0.07736941251595487
51760,0.07891946163768565
51761,0.4437138403826025
51762,0.9503363131170981
51763,0.0069611762039648115
51764,0.10357924938328048
51765,0.1940534882623127
51766,0.000522189710399935
51767,0.00510416955592668
51768,0.06425639712733208
51769,0.0016999809398649248
51770,0.05521190347387829
51771,0.1503373401309219
51772,0.28781657377523856
51773,0.015623267623534626
51774,0.47664280645941287
51775,0.001973707840666802
51776,0.0013914459590939395
51777,0.0447875673091266
51778,0.17909076475123997
51779,0.5800120393136137
51780,0.006580423135801471
51781,0.2784633681974146
51782,0.004141534401030142
51783,0.49125739314468575
51784,0.009375710455139968
51785,0.04914799567662473
51786,0.09384967155084631
51787,0.5271741985821728
51788,0.0076215191001102025
51789,0.026344894864775266
51790,0.06385423837163119
51791,0.15142219083802738
51792,0.0004691150129774077
51793,0.37924719687323416
51794,0.02084548709870584
51795,0.01324576520372085
51796,0.024519428305249398
51797,0.8866756801978258
51798,0.016523675051503855
51799,0.7748083067910226
51800,0.031663569773108254
51801,0.018666395366784924
51802,0.04451098699588164
51803,0.4599054292773936
51804,0.43786059948389616
51805,0.19179781053031955
51806,0.034111689534189756
51807,0.015564020857342301
51808,0.07549440630130413
51809,0.5819072859168636
51810,0.7436573151700462
51811,0.07053781144439221
51812,0.014816996958624868
51813,0.00516836670291735
51814,0.20797227334464322
51815,0.01767796388828057
51816,0.008625010572236351
51817,0.5276550771238138
51818,0.0037977158609592172
51819,0.8069816540505099
51820,0.25341756521354375
51821,0.005926089958155156
51822,0.006500278620084657
51823,0.2732872000323983
51824,1.685863446532526e-05
51825,0.06055683355197157
51826,0.12799461839041093
51827,0.0015539844565813537
51828,0.0007958117195649255
51829,0.046729701136740756
51830,0.0003340855640713407
51831,0.029418466890831458
51832,0.014286661071352156
51833,0.125475943109719
51834,0.046963322758262205
51835,0.05402488723878166
51836,0.05329149188892335
51837,0.007620483128322381
51838,0.008939873511050331
51839,0.2062484596202075
51840,0.6032796841156617
51841,0.07024455784594485
51842,0.03223408888757648
51843,0.005063790496414589
51844,0.04539997394566024
51845,0.0002241723552439591
51846,0.5918017819043235
51847,0.004377652601741183
51848,0.01799520968077775
51849,0.6175103905374658
51850,0.0035769972308310033
51851,0.5492386220230548
51852,0.004333591441231682
51853,0.7598633296730964
51854,0.016549330988702395
51855,0.0007038169721908195
51856,0.34045475656755725
51857,0.010378706256312126
51858,0.5119938592666379
51859,0.0005032220539890476
51860,0.050790398821447875
51861,0.08040433948350703
51862,0.028599846460811436
51863,0.02276743109089941
51864,0.04323735939594913
51865,0.005082044135948895
51866,0.06494084189054365
51867,0.009805947992565648
51868,0.038675967521029225
51869,0.006319775792721379
51870,0.051676234094896356
51871,0.005587455812275841
51872,0.06315018692243879
51873,0.26743315026251424
51874,0.0001474463421930344
51875,0.13763333932035188
51876,0.09184717294084922
51877,0.0025162162008244646
51878,0.13306783119961213
51879,0.11078705583255792
51880,0.2140753244577429
51881,0.01514508701508703
51882,0.004211535252961702
51883,0.08562423849173899
51884,0.03487006487616152
51885,0.012748151377632081
51886,0.03792403272822857
51887,0.046495898129037386
51888,0.8136276351058053
51889,0.008598499559528183
51890,0.018214115864171106
51891,0.15158937133785566
51892,0.019358543519248168
51893,0.00479206026398467
51894,0.0025390571062184194
51895,0.1412629897403082
51896,0.009171450406001702
51897,0.11538936144225001
51898,0.23004277705879203
51899,0.0470936915915569
51900,0.10870200575350755
51901,0.8215723839598474
51902,0.005605969158674573
51903,0.24935660130064105
51904,0.06537544762853831
51905,0.5958257444975527
51906,0.0831175329325496
51907,0.0017636277423808042
51908,0.21348441505173502
51909,0.7556023209136118
51910,0.6216774031774291
51911,0.021802454736771552
51912,0.0016751819002732498
51913,0.06368803173569029
51914,0.0030059040369615573
51915,0.2726587774719712
51916,0.00022935639561586822
51917,0.23762763241454118
51918,0.016841064179480197
51919,0.14796369194903716
51920,0.4258679399054203
51921,0.0034807410620123448
51922,0.005875331679665562
51923,0.012988633960662202
51924,0.017246656085936368
51925,0.6295764477095618
51926,0.1268472159090824
51927,0.017399947783777785
51928,0.7462185594000351
51929,0.4688689571601981
51930,0.1271190440847355
51931,0.08838355418964919
51932,0.442493292050695
51933,0.16069046631619718
51934,0.11091454579569733
51935,0.4161567621016737
51936,0.005019880751721048
51937,0.018906840944121983
51938,0.007185447276994897
51939,0.011402237953055207
51940,0.04260970995254812
51941,0.029273458826708152
51942,0.6988009332032347
51943,0.016553920932777362
51944,0.04278651958047933
51945,0.8159146733019172
51946,0.0010281912153859575
51947,0.556658344133328
51948,0.3235537535911519
51949,0.003638780269130296
51950,0.00020305651660814124
51951,0.01545026250542768
51952,0.00713765633522303
51953,0.2086851766356074
51954,0.3750428077552075
51955,0.57658215406204
51956,0.7977563279593306
51957,0.7111623548609112
51958,0.0011573953062466878
51959,0.0022638537747134506
51960,8.273946945212435e-05
51961,0.1753169006639079
51962,0.11956162493279521
51963,0.0041378119442143785
51964,0.2692057616358595
51965,0.009845412121872475
51966,0.015956597716585922
51967,0.8646634581347609
51968,0.03617112178744374
51969,0.007782374647535153
51970,0.27281263107866066
51971,0.2484786402398268
51972,0.3087496136012173
51973,0.007348774843658605
51974,0.3183663815809899
51975,0.25358300604732664
51976,0.19643941910481155
51977,0.024910271946186505
51978,0.908836042685966
51979,0.08528794244671337
51980,0.5765520638868217
51981,0.0720117151599676
51982,0.003984282058409801
51983,0.056424975501308455
51984,0.007286730388591951
51985,0.0008468549152741234
51986,0.03565919375191837
51987,0.012142889739145946
51988,0.02706667174429203
51989,0.004533663587473631
51990,0.17149518662608293
51991,0.00567922692982015
51992,0.21905665444080988
51993,0.20701986124694702
51994,0.012065632118500627
51995,0.013937953841511086
51996,0.007018808457517471
51997,0.44594006376770334
51998,0.002312144268072899
51999,0.10661905066502564
52000,0.0036819977317868856
52001,0.009497352299158391
52002,0.03653874610566032
52003,0.4895273946478123
52004,0.012280652795126782
52005,0.6963036563231962
52006,0.0004936636800747776
52007,0.0022311090238683667
52008,0.02865063351420595
52009,0.28749442720710117
52010,0.002205543902120853
52011,0.0038668813682621516
52012,0.00509017607185739
52013,0.01733254948008124
52014,0.017836637936338717
52015,0.006534664108513111
52016,0.02128070622525325
52017,0.0004223440782801176
52018,0.07856901134663208
52019,0.07798634013416886
52020,0.11809249048865272
52021,0.6047509103694012
52022,0.01574414859584604
52023,0.07143126953263591
52024,0.127140644510506
52025,0.02764719492287596
52026,0.06794814055318628
52027,0.011188236697335102
52028,0.07396017812514595
52029,0.011327678811376907
52030,0.12818674712298078
52031,0.007449102511344709
