ID,Response
51367,0.0
51368,1.0
51369,0.0
51370,1.0
51371,1.0
51372,1.0
51373,1.0
51374,0.0
51375,0.0
51376,0.0
51377,0.0
51378,0.0
51379,0.0
51380,1.0
51381,0.0
51382,0.0
51383,0.0
51384,0.0
51385,0.0
51386,0.0
51387,0.0
51388,0.0
51389,0.0
51390,0.0
51391,0.0
51392,0.0
51393,1.0
51394,0.0
51395,0.0
51396,0.0
51397,0.0
51398,0.0
51399,0.0
51400,0.0
51401,0.0
51402,0.0
51403,1.0
51404,1.0
51405,0.0
51406,0.0
51407,0.0
51408,0.0
51409,0.0
51410,0.0
51411,0.0
51412,1.0
51413,0.0
51414,1.0
51415,0.0
51416,0.0
51417,1.0
51418,0.0
51419,0.0
51420,1.0
51421,0.0
51422,0.0
51423,1.0
51424,1.0
51425,0.0
51426,0.0
51427,0.0
51428,0.0
51429,0.0
51430,0.0
51431,1.0
51432,0.0
51433,0.0
51434,0.0
51435,0.0
51436,0.0
51437,0.0
51438,0.0
51439,0.0
51440,0.0
51441,0.0
51442,0.0
51443,0.0
51444,1.0
51445,1.0
51446,0.0
51447,0.0
51448,0.0
51449,1.0
51450,0.0
51451,0.0
51452,0.0
51453,0.0
51454,0.0
51455,0.0
51456,0.0
51457,0.0
51458,0.0
51459,1.0
51460,0.0
51461,0.0
51462,0.0
51463,1.0
51464,0.0
51465,0.0
51466,0.0
51467,0.0
51468,0.0
51469,0.0
51470,0.0
51471,0.0
51472,1.0
51473,1.0
51474,0.0
51475,0.0
51476,0.0
51477,0.0
51478,0.0
51479,0.0
51480,1.0
51481,1.0
51482,0.0
51483,1.0
51484,0.0
51485,1.0
51486,0.0
51487,1.0
51488,1.0
51489,0.0
51490,0.0
51491,0.0
51492,1.0
51493,0.0
51494,1.0
51495,0.0
51496,1.0
51497,1.0
51498,0.0
51499,0.0
51500,0.0
51501,0.0
51502,1.0
51503,1.0
51504,0.0
51505,1.0
51506,1.0
51507,0.0
51508,1.0
51509,0.0
51510,0.0
51511,0.0
51512,0.0
51513,0.0
51514,0.0
51515,0.0
51516,0.0
51517,1.0
51518,0.0
51519,0.0
51520,0.0
51521,0.0
51522,0.0
51523,0.0
51524,1.0
51525,0.0
51526,1.0
51527,0.0
51528,0.0
51529,0.0
51530,0.0
51531,1.0
51532,0.0
51533,1.0
51534,0.0
51535,0.0
51536,1.0
51537,1.0
51538,0.0
51539,0.0
51540,0.0
51541,0.0
51542,1.0
51543,0.0
51544,1.0
51545,1.0
51546,0.0
51547,1.0
51548,1.0
51549,1.0
51550,0.0
51551,0.0
51552,1.0
51553,0.0
51554,0.0
51555,0.0
51556,1.0
51557,0.0
51558,0.0
51559,1.0
51560,0.0
51561,0.0
51562,1.0
51563,0.0
51564,0.0
51565,0.0
51566,1.0
51567,0.0
51568,0.0
51569,0.0
51570,0.0
51571,1.0
51572,0.0
51573,1.0
51574,0.0
51575,1.0
51576,0.0
51577,1.0
51578,0.0
51579,0.0
51580,1.0
51581,0.0
51582,0.0
51583,0.0
51584,0.0
51585,1.0
51586,0.0
51587,0.0
51588,1.0
51589,0.0
51590,1.0
51591,0.0
51592,0.0
51593,0.0
51594,1.0
51595,0.0
51596,0.0
51597,0.0
51598,0.0
51599,1.0
51600,0.0
51601,0.0
51602,1.0
51603,0.0
51604,0.0
51605,0.0
51606,0.0
51607,0.0
51608,1.0
51609,0.0
51610,0.0
51611,0.0
51612,1.0
51613,1.0
51614,0.0
51615,0.0
51616,0.0
51617,0.0
51618,0.0
51619,1.0
51620,0.0
51621,0.0
51622,0.0
51623,0.0
51624,0.0
51625,1.0
51626,0.0
51627,0.0
51628,0.0
51629,0.0
51630,0.0
51631,0.0
51632,0.0
51633,0.0
51634,0.0
51635,0.0
51636,1.0
51637,0.0
51638,0.0
51639,0.0
51640,0.0
51641,0.0
51642,1.0
51643,1.0
51644,0.0
51645,0.0
51646,0.0
51647,0.0
51648,0.0
51649,0.0
51650,1.0
51651,0.0
51652,0.0
51653,0.0
51654,1.0
51655,1.0
51656,1.0
51657,0.0
51658,1.0
51659,0.0
51660,0.0
51661,0.0
51662,0.0
51663,0.0
51664,0.0
51665,1.0
51666,1.0
51667,0.0
51668,0.0
51669,0.0
51670,0.0
51671,1.0
51672,1.0
51673,1.0
51674,0.0
51675,1.0
51676,0.0
51677,0.0
51678,0.0
51679,0.0
51680,0.0
51681,0.0
51682,0.0
51683,1.0
51684,1.0
51685,0.0
51686,0.0
51687,0.0
51688,0.0
51689,1.0
51690,0.0
51691,0.0
51692,0.0
51693,0.0
51694,1.0
51695,1.0
51696,0.0
51697,0.0
51698,0.0
51699,0.0
51700,0.0
51701,0.0
51702,1.0
51703,0.0
51704,0.0
51705,0.0
51706,0.0
51707,1.0
51708,0.0
51709,0.0
51710,0.0
51711,0.0
51712,0.0
51713,1.0
51714,1.0
51715,1.0
51716,0.0
51717,0.0
51718,1.0
51719,0.0
51720,0.0
51721,0.0
51722,0.0
51723,0.0
51724,0.0
51725,0.0
51726,0.0
51727,1.0
51728,0.0
51729,0.0
51730,0.0
51731,1.0
51732,0.0
51733,0.0
51734,1.0
51735,0.0
51736,0.0
51737,0.0
51738,1.0
51739,1.0
51740,0.0
51741,0.0
51742,0.0
51743,1.0
51744,0.0
51745,1.0
51746,0.0
51747,0.0
51748,0.0
51749,0.0
51750,0.0
51751,0.0
51752,1.0
51753,0.0
51754,0.0
51755,0.0
51756,1.0
51757,0.0
51758,0.0
51759,0.0
51760,0.0
51761,1.0
51762,1.0
51763,1.0
51764,0.0
51765,0.0
51766,0.0
51767,0.0
51768,1.0
51769,0.0
51770,1.0
51771,0.0
51772,0.0
51773,0.0
51774,0.0
51775,0.0
51776,0.0
51777,0.0
51778,0.0
51779,0.0
51780,0.0
51781,0.0
51782,0.0
51783,0.0
51784,0.0
51785,0.0
51786,1.0
51787,0.0
51788,0.0
51789,0.0
51790,0.0
51791,0.0
51792,0.0
51793,1.0
51794,0.0
51795,1.0
51796,0.0
51797,1.0
51798,0.0
51799,1.0
51800,0.0
51801,0.0
51802,1.0
51803,0.0
51804,1.0
51805,1.0
51806,0.0
51807,1.0
51808,1.0
51809,0.0
51810,0.0
51811,0.0
51812,0.0
51813,0.0
51814,0.0
51815,1.0
51816,0.0
51817,0.0
51818,0.0
51819,1.0
51820,1.0
51821,0.0
51822,0.0
51823,0.0
51824,0.0
51825,1.0
51826,0.0
51827,0.0
51828,0.0
51829,0.0
51830,0.0
51831,0.0
51832,1.0
51833,0.0
51834,1.0
51835,0.0
51836,0.0
51837,0.0
51838,1.0
51839,0.0
51840,0.0
51841,0.0
51842,0.0
51843,0.0
51844,0.0
51845,0.0
51846,1.0
51847,0.0
51848,0.0
51849,1.0
51850,1.0
51851,1.0
51852,0.0
51853,0.0
51854,0.0
51855,0.0
51856,1.0
51857,0.0
51858,1.0
51859,0.0
51860,0.0
51861,1.0
51862,0.0
51863,0.0
51864,0.0
51865,0.0
51866,0.0
51867,0.0
51868,1.0
51869,0.0
51870,0.0
51871,0.0
51872,0.0
51873,0.0
51874,0.0
51875,1.0
51876,0.0
51877,0.0
51878,0.0
51879,1.0
51880,0.0
51881,1.0
51882,0.0
51883,0.0
51884,0.0
51885,0.0
51886,1.0
51887,0.0
51888,1.0
51889,0.0
51890,0.0
51891,1.0
51892,0.0
51893,0.0
51894,1.0
51895,1.0
51896,0.0
51897,0.0
51898,1.0
51899,0.0
51900,1.0
51901,0.0
51902,0.0
51903,1.0
51904,1.0
51905,1.0
51906,0.0
51907,0.0
51908,0.0
51909,0.0
51910,0.0
51911,0.0
51912,0.0
51913,0.0
51914,0.0
51915,1.0
51916,0.0
51917,0.0
51918,0.0
51919,0.0
51920,1.0
51921,0.0
51922,0.0
51923,0.0
51924,0.0
51925,0.0
51926,0.0
51927,1.0
51928,0.0
51929,0.0
51930,0.0
51931,0.0
51932,0.0
51933,0.0
51934,1.0
51935,0.0
51936,0.0
51937,0.0
51938,0.0
51939,1.0
51940,0.0
51941,0.0
51942,1.0
51943,0.0
51944,0.0
51945,1.0
51946,0.0
51947,0.0
51948,0.0
51949,0.0
51950,0.0
51951,0.0
51952,0.0
51953,0.0
51954,0.0
51955,0.0
51956,0.0
51957,1.0
51958,0.0
51959,0.0
51960,0.0
51961,0.0
51962,0.0
51963,0.0
51964,1.0
51965,0.0
51966,0.0
51967,1.0
51968,0.0
51969,0.0
51970,0.0
51971,0.0
51972,0.0
51973,0.0
51974,0.0
51975,1.0
51976,0.0
51977,0.0
51978,1.0
51979,0.0
51980,1.0
51981,0.0
51982,0.0
51983,1.0
51984,0.0
51985,1.0
51986,1.0
51987,0.0
51988,0.0
51989,0.0
51990,0.0
51991,0.0
51992,0.0
51993,1.0
51994,0.0
51995,0.0
51996,1.0
51997,0.0
51998,0.0
51999,1.0
52000,0.0
52001,1.0
52002,0.0
52003,1.0
52004,1.0
52005,0.0
52006,0.0
52007,0.0
52008,0.0
52009,0.0
52010,0.0
52011,0.0
52012,1.0
52013,0.0
52014,0.0
52015,0.0
52016,0.0
52017,1.0
52018,1.0
52019,0.0
52020,0.0
52021,0.0
52022,1.0
52023,0.0
52024,0.0
52025,0.0
52026,0.0
52027,0.0
52028,0.0
52029,1.0
52030,0.0
52031,0.0
52032,0.0
52033,0.0
52034,0.0
52035,0.0
52036,0.0
52037,0.0
52038,0.0
52039,0.0
52040,0.0
52041,0.0
52042,0.0
52043,0.0
52044,1.0
52045,0.0
52046,0.0
52047,0.0
52048,0.0
52049,1.0
52050,0.0
52051,0.0
52052,1.0
52053,0.0
52054,0.0
52055,1.0
52056,0.0
52057,0.0
52058,0.0
52059,0.0
52060,0.0
52061,0.0
52062,1.0
52063,0.0
52064,0.0
52065,0.0
52066,0.0
52067,1.0
52068,1.0
52069,0.0
52070,0.0
52071,0.0
52072,1.0
52073,0.0
52074,0.0
52075,0.0
52076,0.0
52077,1.0
52078,1.0
52079,0.0
52080,0.0
52081,0.0
52082,0.0
52083,0.0
52084,0.0
52085,0.0
52086,0.0
52087,0.0
52088,0.0
52089,0.0
52090,0.0
52091,0.0
52092,0.0
52093,1.0
52094,0.0
52095,0.0
52096,1.0
52097,0.0
52098,0.0
52099,0.0
52100,0.0
52101,0.0
52102,0.0
52103,0.0
52104,1.0
52105,0.0
52106,0.0
52107,0.0
52108,0.0
52109,1.0
52110,1.0
52111,1.0
52112,1.0
52113,0.0
52114,0.0
52115,0.0
52116,0.0
52117,0.0
52118,0.0
52119,1.0
52120,0.0
52121,0.0
52122,1.0
52123,0.0
52124,0.0
52125,1.0
52126,1.0
52127,0.0
52128,0.0
52129,0.0
52130,0.0
52131,0.0
52132,0.0
52133,0.0
52134,0.0
52135,1.0
52136,0.0
52137,0.0
52138,0.0
52139,0.0
52140,0.0
52141,1.0
52142,0.0
52143,0.0
52144,0.0
52145,1.0
52146,1.0
52147,0.0
52148,0.0
52149,0.0
52150,0.0
52151,1.0
52152,0.0
52153,0.0
52154,1.0
52155,0.0
52156,0.0
52157,0.0
52158,1.0
52159,0.0
52160,0.0
52161,1.0
52162,1.0
52163,1.0
52164,1.0
52165,0.0
52166,0.0
52167,0.0
52168,0.0
52169,1.0
52170,1.0
52171,1.0
52172,1.0
52173,0.0
52174,0.0
52175,1.0
52176,1.0
52177,0.0
52178,0.0
52179,0.0
52180,0.0
52181,0.0
52182,0.0
52183,0.0
52184,0.0
52185,0.0
52186,0.0
52187,0.0
52188,0.0
52189,0.0
52190,0.0
52191,0.0
52192,0.0
52193,0.0
52194,1.0
52195,0.0
52196,0.0
52197,0.0
52198,0.0
52199,0.0
52200,0.0
52201,0.0
52202,0.0
52203,0.0
52204,0.0
52205,0.0
52206,0.0
52207,0.0
52208,1.0
52209,1.0
52210,1.0
52211,0.0
52212,0.0
52213,1.0
52214,1.0
52215,0.0
52216,0.0
52217,0.0
52218,0.0
52219,0.0
52220,0.0
52221,0.0
52222,1.0
52223,1.0
52224,1.0
52225,0.0
52226,1.0
52227,1.0
52228,0.0
52229,1.0
52230,0.0
52231,0.0
52232,0.0
52233,0.0
52234,0.0
52235,1.0
52236,1.0
52237,0.0
52238,1.0
52239,0.0
52240,0.0
52241,0.0
52242,1.0
52243,0.0
52244,0.0
52245,1.0
52246,1.0
52247,1.0
52248,1.0
52249,0.0
52250,0.0
52251,0.0
52252,1.0
52253,0.0
52254,0.0
52255,0.0
52256,0.0
52257,0.0
52258,0.0
52259,1.0
52260,0.0
52261,0.0
52262,0.0
52263,0.0
52264,0.0
52265,0.0
52266,0.0
52267,0.0
52268,0.0
52269,0.0
52270,0.0
52271,0.0
52272,0.0
52273,0.0
52274,0.0
52275,0.0
52276,0.0
52277,0.0
52278,0.0
52279,0.0
52280,0.0
52281,1.0
52282,0.0
52283,1.0
52284,0.0
52285,0.0
52286,0.0
52287,0.0
52288,0.0
52289,0.0
52290,0.0
52291,0.0
52292,0.0
52293,0.0
52294,0.0
52295,0.0
52296,1.0
52297,1.0
52298,0.0
52299,0.0
52300,0.0
52301,1.0
52302,1.0
52303,0.0
52304,0.0
52305,1.0
52306,0.0
52307,0.0
52308,1.0
52309,0.0
52310,0.0
52311,1.0
52312,0.0
52313,0.0
52314,0.0
52315,1.0
52316,0.0
52317,0.0
52318,0.0
52319,0.0
52320,0.0
52321,0.0
52322,0.0
52323,0.0
52324,0.0
52325,0.0
52326,0.0
52327,0.0
52328,1.0
52329,0.0
52330,0.0
52331,0.0
52332,0.0
52333,0.0
52334,0.0
52335,0.0
52336,1.0
52337,0.0
52338,0.0
52339,0.0
52340,0.0
52341,0.0
52342,0.0
52343,0.0
52344,0.0
52345,0.0
52346,1.0
52347,0.0
52348,0.0
52349,0.0
52350,0.0
52351,1.0
52352,0.0
52353,0.0
52354,0.0
52355,0.0
52356,1.0
52357,0.0
52358,0.0
52359,0.0
52360,0.0
52361,0.0
52362,1.0
52363,0.0
52364,1.0
52365,0.0
52366,0.0
52367,0.0
52368,0.0
52369,0.0
52370,0.0
52371,0.0
52372,1.0
52373,0.0
52374,0.0
52375,0.0
52376,0.0
52377,0.0
52378,0.0
52379,1.0
52380,0.0
52381,0.0
52382,1.0
52383,0.0
52384,0.0
52385,0.0
52386,0.0
52387,0.0
52388,0.0
52389,1.0
52390,1.0
52391,0.0
52392,1.0
52393,0.0
52394,0.0
52395,0.0
52396,1.0
52397,0.0
52398,0.0
52399,0.0
52400,1.0
52401,0.0
52402,0.0
52403,0.0
52404,0.0
52405,0.0
52406,0.0
52407,1.0
52408,0.0
52409,1.0
52410,1.0
52411,0.0
52412,0.0
52413,0.0
52414,0.0
52415,0.0
52416,0.0
52417,1.0
52418,0.0
52419,1.0
52420,0.0
52421,0.0
52422,0.0
52423,0.0
52424,0.0
52425,0.0
52426,1.0
52427,0.0
52428,1.0
52429,0.0
52430,1.0
52431,0.0
52432,0.0
52433,1.0
52434,0.0
52435,0.0
52436,0.0
52437,0.0
52438,0.0
52439,0.0
52440,0.0
52441,1.0
52442,0.0
52443,0.0
52444,0.0
52445,0.0
52446,0.0
52447,0.0
52448,0.0
52449,0.0
52450,0.0
52451,0.0
52452,0.0
52453,0.0
52454,1.0
52455,0.0
52456,1.0
52457,0.0
52458,0.0
52459,0.0
52460,1.0
52461,0.0
52462,0.0
52463,0.0
52464,0.0
52465,0.0
52466,0.0
52467,0.0
52468,0.0
52469,0.0
52470,1.0
52471,0.0
52472,0.0
52473,0.0
52474,1.0
52475,0.0
52476,0.0
52477,0.0
52478,0.0
52479,0.0
52480,0.0
52481,0.0
52482,0.0
52483,0.0
52484,1.0
52485,0.0
52486,1.0
52487,0.0
52488,0.0
52489,0.0
52490,0.0
52491,0.0
52492,0.0
52493,0.0
52494,0.0
52495,0.0
52496,0.0
52497,1.0
52498,1.0
52499,0.0
52500,1.0
52501,0.0
52502,0.0
52503,1.0
52504,0.0
52505,0.0
52506,0.0
52507,1.0
52508,0.0
52509,0.0
52510,0.0
52511,0.0
52512,0.0
52513,0.0
52514,0.0
52515,1.0
52516,1.0
52517,0.0
52518,0.0
52519,0.0
52520,0.0
52521,0.0
52522,0.0
52523,0.0
52524,0.0
52525,0.0
52526,0.0
52527,1.0
52528,1.0
52529,1.0
52530,0.0
52531,0.0
52532,1.0
52533,0.0
52534,0.0
52535,0.0
52536,0.0
52537,0.0
52538,1.0
52539,0.0
52540,0.0
52541,0.0
52542,1.0
52543,0.0
52544,1.0
52545,1.0
52546,0.0
52547,0.0
52548,0.0
52549,0.0
52550,1.0
52551,1.0
52552,0.0
52553,0.0
52554,1.0
52555,1.0
52556,1.0
52557,1.0
52558,0.0
52559,0.0
52560,0.0
52561,0.0
52562,0.0
52563,0.0
52564,0.0
52565,0.0
52566,0.0
52567,1.0
52568,1.0
52569,1.0
52570,0.0
52571,1.0
52572,0.0
52573,0.0
52574,0.0
52575,0.0
52576,0.0
52577,0.0
52578,0.0
52579,0.0
52580,0.0
52581,0.0
52582,0.0
52583,0.0
52584,0.0
52585,0.0
52586,1.0
52587,0.0
52588,0.0
52589,0.0
52590,0.0
52591,0.0
52592,0.0
52593,0.0
52594,0.0
52595,0.0
52596,0.0
52597,0.0
52598,0.0
52599,0.0
52600,0.0
52601,1.0
52602,0.0
52603,0.0
52604,0.0
52605,0.0
52606,1.0
52607,0.0
52608,0.0
52609,0.0
52610,0.0
52611,1.0
52612,0.0
52613,0.0
52614,0.0
52615,0.0
52616,0.0
52617,1.0
52618,0.0
52619,0.0
52620,0.0
52621,0.0
52622,1.0
52623,0.0
52624,0.0
52625,0.0
52626,1.0
52627,0.0
52628,0.0
52629,0.0
52630,0.0
52631,0.0
52632,0.0
52633,1.0
52634,1.0
52635,1.0
52636,0.0
52637,1.0
52638,0.0
52639,1.0
52640,1.0
52641,0.0
52642,1.0
52643,0.0
52644,0.0
52645,0.0
52646,0.0
52647,0.0
52648,1.0
52649,1.0
52650,0.0
52651,0.0
52652,0.0
52653,0.0
52654,1.0
52655,0.0
52656,1.0
52657,1.0
52658,0.0
52659,0.0
52660,0.0
52661,1.0
52662,1.0
52663,0.0
52664,1.0
52665,0.0
52666,0.0
52667,0.0
52668,0.0
52669,1.0
52670,1.0
52671,1.0
52672,1.0
52673,0.0
52674,0.0
52675,0.0
52676,0.0
52677,0.0
52678,1.0
52679,0.0
52680,0.0
52681,0.0
52682,0.0
52683,0.0
52684,0.0
52685,0.0
52686,0.0
52687,0.0
52688,0.0
52689,0.0
52690,0.0
52691,0.0
52692,0.0
52693,1.0
52694,1.0
52695,0.0
52696,0.0
52697,0.0
52698,0.0
52699,0.0
52700,0.0
52701,0.0
52702,1.0
52703,0.0
52704,0.0
52705,0.0
52706,0.0
52707,1.0
52708,0.0
52709,0.0
52710,0.0
52711,0.0
52712,0.0
52713,1.0
52714,0.0
52715,0.0
52716,1.0
52717,0.0
52718,0.0
52719,0.0
52720,0.0
52721,0.0
52722,0.0
52723,0.0
52724,0.0
52725,0.0
52726,0.0
52727,0.0
52728,0.0
52729,0.0
52730,0.0
52731,0.0
52732,1.0
52733,0.0
52734,1.0
52735,0.0
52736,0.0
52737,0.0
52738,0.0
52739,1.0
52740,0.0
52741,1.0
52742,1.0
52743,0.0
52744,0.0
52745,0.0
52746,1.0
52747,0.0
52748,0.0
52749,0.0
52750,0.0
52751,0.0
52752,0.0
52753,1.0
52754,0.0
52755,0.0
52756,1.0
52757,0.0
52758,0.0
52759,1.0
52760,0.0
52761,0.0
52762,1.0
52763,0.0
52764,1.0
52765,0.0
52766,0.0
52767,1.0
52768,1.0
52769,0.0
52770,0.0
52771,0.0
52772,1.0
52773,0.0
52774,0.0
52775,0.0
52776,0.0
52777,0.0
52778,0.0
52779,0.0
52780,0.0
52781,1.0
52782,0.0
52783,0.0
52784,1.0
52785,0.0
52786,0.0
52787,0.0
52788,0.0
52789,1.0
52790,0.0
52791,0.0
52792,0.0
52793,0.0
52794,0.0
52795,0.0
52796,0.0
52797,0.0
52798,0.0
52799,0.0
52800,0.0
52801,0.0
52802,0.0
52803,0.0
52804,0.0
52805,0.0
52806,0.0
52807,0.0
52808,0.0
52809,0.0
52810,0.0
52811,0.0
52812,1.0
52813,0.0
52814,0.0
52815,1.0
52816,0.0
52817,0.0
52818,0.0
52819,0.0
52820,1.0
52821,0.0
52822,0.0
52823,0.0
52824,0.0
52825,0.0
52826,0.0
52827,1.0
52828,0.0
52829,0.0
52830,0.0
52831,0.0
52832,1.0
52833,0.0
52834,0.0
52835,1.0
52836,0.0
52837,0.0
52838,0.0
52839,1.0
52840,0.0
52841,1.0
52842,0.0
52843,1.0
52844,0.0
52845,0.0
52846,0.0
52847,0.0
52848,0.0
52849,0.0
52850,0.0
52851,1.0
52852,0.0
52853,1.0
52854,0.0
52855,0.0
52856,0.0
52857,0.0
52858,1.0
52859,0.0
52860,1.0
52861,1.0
52862,1.0
52863,0.0
52864,0.0
52865,1.0
52866,0.0
52867,0.0
52868,1.0
52869,0.0
52870,0.0
52871,0.0
52872,0.0
52873,0.0
52874,0.0
52875,0.0
52876,0.0
52877,0.0
52878,0.0
52879,0.0
52880,0.0
